	Series	VOI	Maximum	Mean	Peak
0	PET - 20-40min 3DMAC	ROI 1 - Free Hand	1.26	0.99	
1	PET - Dynamic 40min DYN 3DMAC - frame 1 (0s)	ROI 1 - Free Hand	0.0	0.0	
2	PET - Dynamic 40min DYN 3DMAC - frame 2 (5s)	ROI 1 - Free Hand	0.0	0.0	
3	PET - Dynamic 40min DYN 3DMAC - frame 3 (10s)	ROI 1 - Free Hand	0.16	0.0	
4	PET - Dynamic 40min DYN 3DMAC - frame 4 (15s)	ROI 1 - Free Hand	7.09	0.93	
5	PET - Dynamic 40min DYN 3DMAC - frame 5 (20s)	ROI 1 - Free Hand	14.29	2.1	
6	PET - Dynamic 40min DYN 3DMAC - frame 6 (25s)	ROI 1 - Free Hand	10.22	1.3	
7	PET - Dynamic 40min DYN 3DMAC - frame 7 (30s)	ROI 1 - Free Hand	7.72	0.73	
8	PET - Dynamic 40min DYN 3DMAC - frame 8 (35s)	ROI 1 - Free Hand	7.0	0.81	
9	PET - Dynamic 40min DYN 3DMAC - frame 9 (40s)	ROI 1 - Free Hand	5.89	0.82	
10	PET - Dynamic 40min DYN 3DMAC - frame 10 (45s)	ROI 1 - Free Hand	7.09	0.79	
11	PET - Dynamic 40min DYN 3DMAC - frame 11 (50s)	ROI 1 - Free Hand	5.63	0.83	
12	PET - Dynamic 40min DYN 3DMAC - frame 12 (55s)	ROI 1 - Free Hand	5.14	0.67	
13	PET - Dynamic 40min DYN 3DMAC - frame 13 (60s)	ROI 1 - Free Hand	4.53	0.78	
14	PET - Dynamic 40min DYN 3DMAC - frame 14 (70s)	ROI 1 - Free Hand	4.49	0.74	
15	PET - Dynamic 40min DYN 3DMAC - frame 15 (80s)	ROI 1 - Free Hand	4.85	0.79	
16	PET - Dynamic 40min DYN 3DMAC - frame 16 (90s)	ROI 1 - Free Hand	5.81	0.8	
17	PET - Dynamic 40min DYN 3DMAC - frame 17 (100s)	ROI 1 - Free Hand	3.87	0.66	
18	PET - Dynamic 40min DYN 3DMAC - frame 18 (110s)	ROI 1 - Free Hand	5.66	0.86	
19	PET - Dynamic 40min DYN 3DMAC - frame 19 (120s)	ROI 1 - Free Hand	2.08	0.76	
20	PET - Dynamic 40min DYN 3DMAC - frame 20 (150s)	ROI 1 - Free Hand	3.11	0.72	
21	PET - Dynamic 40min DYN 3DMAC - frame 21 (180s)	ROI 1 - Free Hand	2.35	0.79	
22	PET - Dynamic 40min DYN 3DMAC - frame 22 (210s)	ROI 1 - Free Hand	2.27	0.77	
23	PET - Dynamic 40min DYN 3DMAC - frame 23 (240s)	ROI 1 - Free Hand	2.42	0.82	
24	PET - Dynamic 40min DYN 3DMAC - frame 24 (270s)	ROI 1 - Free Hand	2.86	0.76	
25	PET - Dynamic 40min DYN 3DMAC - frame 25 (300s)	ROI 1 - Free Hand	2.54	0.85	
26	PET - Dynamic 40min DYN 3DMAC - frame 26 (360s)	ROI 1 - Free Hand	2.57	0.92	
27	PET - Dynamic 40min DYN 3DMAC - frame 27 (420s)	ROI 1 - Free Hand	1.93	0.87	
28	PET - Dynamic 40min DYN 3DMAC - frame 28 (480s)	ROI 1 - Free Hand	2.12	0.87	
29	PET - Dynamic 40min DYN 3DMAC - frame 29 (540s)	ROI 1 - Free Hand	2.25	0.92	
30	PET - Dynamic 40min DYN 3DMAC - frame 30 (600s)	ROI 1 - Free Hand	1.43	0.94	
31	PET - Dynamic 40min DYN 3DMAC - frame 31 (900s)	ROI 1 - Free Hand	1.55	0.97	
32	PET - Dynamic 40min DYN 3DMAC - frame 32 (1200s)	ROI 1 - Free Hand	1.51	0.97	
33	PET - Dynamic 40min DYN 3DMAC - frame 33 (1500s)	ROI 1 - Free Hand	1.56	1.0	
34	PET - Dynamic 40min DYN 3DMAC - frame 34 (1800s)	ROI 1 - Free Hand	1.53	0.99	
35	PET - Dynamic 40min DYN 3DMAC - frame 35 (2100s)	ROI 1 - Free Hand	1.59	1.0	
