	Series	VOI	Mean
44	PET - Dynamic 40min DYN 3DMAC - frame 43 (660s)	ROI 2 - Sphere	0.31
45	PET - Dynamic 40min DYN 3DMAC - frame 44 (690s)	ROI 2 - Sphere	0.25
46	PET - Dynamic 40min DYN 3DMAC - frame 45 (720s)	ROI 2 - Sphere	0.26
47	PET - Dynamic 40min DYN 3DMAC - frame 46 (750s)	ROI 2 - Sphere	0.28
48	PET - Dynamic 40min DYN 3DMAC - frame 47 (780s)	ROI 2 - Sphere	0.3
49	PET - Dynamic 40min DYN 3DMAC - frame 48 (810s)	ROI 2 - Sphere	0.3
50	PET - Dynamic 40min DYN 3DMAC - frame 49 (840s)	ROI 2 - Sphere	0.32
51	PET - Dynamic 40min DYN 3DMAC - frame 50 (870s)	ROI 2 - Sphere	0.25
52	PET - Dynamic 40min DYN 3DMAC - frame 51 (900s)	ROI 2 - Sphere	0.33
53	PET - Dynamic 40min DYN 3DMAC - frame 52 (930s)	ROI 2 - Sphere	0.24
54	PET - Dynamic 40min DYN 3DMAC - frame 53 (960s)	ROI 2 - Sphere	0.22
55	PET - Dynamic 40min DYN 3DMAC - frame 54 (990s)	ROI 2 - Sphere	0.26
56	PET - Dynamic 40min DYN 3DMAC - frame 55 (1020s)	ROI 2 - Sphere	0.28
57	PET - Dynamic 40min DYN 3DMAC - frame 56 (1050s)	ROI 2 - Sphere	0.23
58	PET - Dynamic 40min DYN 3DMAC - frame 57 (1080s)	ROI 2 - Sphere	0.22
59	PET - Dynamic 40min DYN 3DMAC - frame 58 (1110s)	ROI 2 - Sphere	0.25
60	PET - Dynamic 40min DYN 3DMAC - frame 59 (1140s)	ROI 2 - Sphere	0.3
61	PET - Dynamic 40min DYN 3DMAC - frame 60 (1170s)	ROI 2 - Sphere	0.23
62	PET - Dynamic 40min DYN 3DMAC - frame 61 (1200s)	ROI 2 - Sphere	0.27
63	PET - Dynamic 40min DYN 3DMAC - frame 62 (1320s)	ROI 2 - Sphere	0.24
64	PET - Dynamic 40min DYN 3DMAC - frame 63 (1440s)	ROI 2 - Sphere	0.3
65	PET - Dynamic 40min DYN 3DMAC - frame 64 (1560s)	ROI 2 - Sphere	0.28
66	PET - Dynamic 40min DYN 3DMAC - frame 65 (1680s)	ROI 2 - Sphere	0.28
67	PET - Dynamic 40min DYN 3DMAC - frame 66 (1800s)	ROI 2 - Sphere	0.27
68	PET - Dynamic 40min DYN 3DMAC - frame 67 (1920s)	ROI 2 - Sphere	0.28
69	PET - Dynamic 40min DYN 3DMAC - frame 68 (2040s)	ROI 2 - Sphere	0.24
70	PET - Dynamic 40min DYN 3DMAC - frame 69 (2160s)	ROI 2 - Sphere	0.27
71	PET - Dynamic 40min DYN 3DMAC - frame 70 (2280s)	ROI 2 - Sphere	0.27
