	Series	VOI	Mean
23	PET - Dynamic Dynamic 40min - frame 23 (330s)	ROI 1 - 2D Ellipse	4.6
24	PET - Dynamic Dynamic 40min - frame 24 (345s)	ROI 1 - 2D Ellipse	3.11
25	PET - Dynamic Dynamic 40min - frame 25 (360s)	ROI 1 - 2D Ellipse	3.64
26	PET - Dynamic Dynamic 40min - frame 26 (375s)	ROI 1 - 2D Ellipse	4.03
27	PET - Dynamic Dynamic 40min - frame 27 (390s)	ROI 1 - 2D Ellipse	3.18
28	PET - Dynamic Dynamic 40min - frame 28 (405s)	ROI 1 - 2D Ellipse	3.47
29	PET - Dynamic Dynamic 40min - frame 29 (420s)	ROI 1 - 2D Ellipse	4.07
30	PET - Dynamic Dynamic 40min - frame 30 (435s)	ROI 1 - 2D Ellipse	2.4
31	PET - Dynamic Dynamic 40min - frame 31 (450s)	ROI 1 - 2D Ellipse	3.02
32	PET - Dynamic Dynamic 40min - frame 32 (465s)	ROI 1 - 2D Ellipse	3.26
33	PET - Dynamic Dynamic 40min - frame 33 (480s)	ROI 1 - 2D Ellipse	2.38
34	PET - Dynamic Dynamic 40min - frame 34 (495s)	ROI 1 - 2D Ellipse	5.3
35	PET - Dynamic Dynamic 40min - frame 35 (510s)	ROI 1 - 2D Ellipse	4.71
36	PET - Dynamic Dynamic 40min - frame 36 (525s)	ROI 1 - 2D Ellipse	3.16
37	PET - Dynamic Dynamic 40min - frame 37 (540s)	ROI 1 - 2D Ellipse	3.17
38	PET - Dynamic Dynamic 40min - frame 38 (555s)	ROI 1 - 2D Ellipse	5.73
39	PET - Dynamic Dynamic 40min - frame 39 (570s)	ROI 1 - 2D Ellipse	2.75
40	PET - Dynamic Dynamic 40min - frame 40 (585s)	ROI 1 - 2D Ellipse	2.63
41	PET - Dynamic Dynamic 40min - frame 41 (600s)	ROI 1 - 2D Ellipse	2.78
42	PET - Dynamic Dynamic 40min - frame 42 (630s)	ROI 1 - 2D Ellipse	3.21
43	PET - Dynamic Dynamic 40min - frame 43 (660s)	ROI 1 - 2D Ellipse	3.65
44	PET - Dynamic Dynamic 40min - frame 44 (690s)	ROI 1 - 2D Ellipse	3.02
45	PET - Dynamic Dynamic 40min - frame 45 (720s)	ROI 1 - 2D Ellipse	3.01
46	PET - Dynamic Dynamic 40min - frame 46 (750s)	ROI 1 - 2D Ellipse	2.52
47	PET - Dynamic Dynamic 40min - frame 47 (780s)	ROI 1 - 2D Ellipse	3.39
48	PET - Dynamic Dynamic 40min - frame 48 (810s)	ROI 1 - 2D Ellipse	2.43
49	PET - Dynamic Dynamic 40min - frame 49 (840s)	ROI 1 - 2D Ellipse	3.08
50	PET - Dynamic Dynamic 40min - frame 50 (870s)	ROI 1 - 2D Ellipse	3.16
51	PET - Dynamic Dynamic 40min - frame 51 (900s)	ROI 1 - 2D Ellipse	3.64
52	PET - Dynamic Dynamic 40min - frame 52 (930s)	ROI 1 - 2D Ellipse	3.91
53	PET - Dynamic Dynamic 40min - frame 53 (960s)	ROI 1 - 2D Ellipse	2.56
54	PET - Dynamic Dynamic 40min - frame 54 (990s)	ROI 1 - 2D Ellipse	3.35
55	PET - Dynamic Dynamic 40min - frame 55 (1020s)	ROI 1 - 2D Ellipse	2.91
56	PET - Dynamic Dynamic 40min - frame 56 (1050s)	ROI 1 - 2D Ellipse	3.92
57	PET - Dynamic Dynamic 40min - frame 57 (1080s)	ROI 1 - 2D Ellipse	3.95
58	PET - Dynamic Dynamic 40min - frame 58 (1110s)	ROI 1 - 2D Ellipse	2.28
59	PET - Dynamic Dynamic 40min - frame 59 (1140s)	ROI 1 - 2D Ellipse	3.74
60	PET - Dynamic Dynamic 40min - frame 60 (1170s)	ROI 1 - 2D Ellipse	3.59
61	PET - Dynamic Dynamic 40min - frame 61 (1200s)	ROI 1 - 2D Ellipse	3.06
62	PET - Dynamic Dynamic 40min - frame 62 (1320s)	ROI 1 - 2D Ellipse	3.58
63	PET - Dynamic Dynamic 40min - frame 63 (1440s)	ROI 1 - 2D Ellipse	2.89
64	PET - Dynamic Dynamic 40min - frame 64 (1560s)	ROI 1 - 2D Ellipse	3.06
65	PET - Dynamic Dynamic 40min - frame 65 (1680s)	ROI 1 - 2D Ellipse	3.26
66	PET - Dynamic Dynamic 40min - frame 66 (1800s)	ROI 1 - 2D Ellipse	3.14
67	PET - Dynamic Dynamic 40min - frame 67 (1920s)	ROI 1 - 2D Ellipse	2.88
68	PET - Dynamic Dynamic 40min - frame 68 (2040s)	ROI 1 - 2D Ellipse	2.43
69	PET - Dynamic Dynamic 40min - frame 69 (2160s)	ROI 1 - 2D Ellipse	2.61
70	PET - Dynamic Dynamic 40min - frame 70 (2280s)	ROI 1 - 2D Ellipse	2.81
